site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
KOE2 02OCT29 2002.8255 52576 1190 2   13.0    715  0.395673   5171033  0.233290   755  0.950359  0.1340 0.000780 0.001129 0.003323  0.103548 -0.078169 -0.101716  46.6742418222 -346.9906505030   755.95036
KOE2 02OCT30 2002.8282 52577 1190 3   13.0    715  0.395428   5171033  0.232175   755  0.956738  0.1340 0.000791 0.001135 0.003331  0.115702 -0.039648 -0.052956  46.6742418122 -346.9906505062   755.95674
KOE2 02OCT31 2002.8309 52578 1190 4   13.0    715  0.396117   5171033  0.234833   755  0.947069  0.1340 0.000780 0.001122 0.003300  0.087873 -0.062333 -0.063966  46.6742418361 -346.9906504972   755.94707
KOE2 02NOV01 2002.8337 52579 1190 5   13.0    715  0.396308   5171033  0.234285   755  0.944535  0.1340 0.000768 0.001115 0.003259  0.091827 -0.055500 -0.069937  46.6742418312 -346.9906504947   755.94454
KOE2 02NOV02 2002.8364 52580 1190 6   13.0    715  0.394822   5171033  0.234981   755  0.953614  0.1340 0.000795 0.001169 0.003373  0.119859 -0.063543 -0.065028  46.6742418374 -346.9906505141   755.95361
KOE2 02NOV03 2002.8392 52581 1191 0   13.0    715  0.396790   5171033  0.231576   755  0.955709  0.1340 0.000782 0.001130 0.003388  0.113427 -0.038541 -0.062328  46.6742418068 -346.9906504884   755.95571
KOE2 02NOV04 2002.8419 52582 1191 1   13.0    715  0.397018   5171033  0.234628   755  0.951818  0.1340 0.000752 0.001077 0.003189  0.093864 -0.042996 -0.050192  46.6742418343 -346.9906504854   755.95182
KOE2 02NOV05 2002.8446 52583 1191 2   13.0    715  0.397696   5171033  0.236367   755  0.950817  0.1340 0.000799 0.001093 0.003328  0.099742 -0.056267 -0.024117  46.6742418499 -346.9906504765   755.95082
KOE2 02NOV06 2002.8474 52584 1191 3   13.0    715  0.394477   5171033  0.235570   755  0.940011  0.1340 0.000773 0.001126 0.003301  0.075721 -0.065891 -0.091286  46.6742418427 -346.9906505186   755.94001
KOE2 02NOV07 2002.8501 52585 1191 4   13.0    715  0.394541   5171033  0.236083   755  0.954018  0.1340 0.000775 0.001129 0.003308  0.087323 -0.013585 -0.073611  46.6742418474 -346.9906505178   755.95402
KOE2 02NOV08 2002.8528 52586 1191 5   13.0    715  0.395213   5171033  0.236236   755  0.945817  0.1340 0.000775 0.001119 0.003214  0.106536 -0.054028 -0.041988  46.6742418487 -346.9906505090   755.94582
KOE2 02NOV09 2002.8556 52587 1191 6   13.0    715  0.395244   5171033  0.235873   755  0.956901  0.1340 0.000793 0.001168 0.003382  0.092830 -0.060945 -0.051440  46.6742418455 -346.9906505086   755.95690
KOE2 02NOV10 2002.8583 52588 1192 0   13.0    715  0.396589   5171033  0.233488   755  0.954366  0.1340 0.000783 0.001127 0.003291  0.091218 -0.054606 -0.007012  46.6742418240 -346.9906504910   755.95437
KOE2 02NOV11 2002.8611 52589 1192 1   13.0    715  0.396975   5171033  0.235167   755  0.952282  0.1340 0.000809 0.001143 0.003375  0.099029 -0.042583 -0.014544  46.6742418391 -346.9906504859   755.95228
KOE2 02NOV12 2002.8638 52590 1192 2   13.0    715  0.395682   5171033  0.233519   755  0.952275  0.1340 0.000804 0.001154 0.003385  0.131743 -0.074552 -0.031835  46.6742418243 -346.9906505028   755.95227
KOE2 02NOV13 2002.8665 52591 1192 3   13.0    715  0.396688   5171033  0.231397   755  0.954859  0.1340 0.000778 0.001140 0.003299  0.078220 -0.053771 -0.047351  46.6742418052 -346.9906504897   755.95486
KOE2 02NOV14 2002.8693 52592 1192 4   13.0    715  0.394760   5171033  0.225067   755  0.953463  0.1340 0.000814 0.001147 0.003394  0.088275 -0.060156 -0.035094  46.6742417483 -346.9906505149   755.95346
KOE2 02NOV15 2002.8720 52593 1192 5   13.0    715  0.396783   5171033  0.231714   755  0.962546  0.1340 0.000865 0.001227 0.003582  0.095960 -0.070161 -0.060916  46.6742418081 -346.9906504885   755.96255
